# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the PhaseTransitionKinetics material model. This table is for olivine <==> wadsleyite evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa), temperature (K), density a (kg/m3), density b (kg/m3), thermal expansivity a (1/K), thermal expansivity b (1/K), specific heat a (J/K/kg), specific heat b (J/K/kg), compressibility a (1/Pa), compressibility b (1/Pa), seismic Vp a (m/s), seismic Vp b (m/s), seismic dVp/dT a (m/s/K), seismic dVp/dT b (m/s/K), seismic Vs a (m/s), seismic Vs b (m/s), seismic dVs/dT a (m/s/K), seismic dVs/dT b (m/s/K), molar internal energy a (J/mol), molar internal energy b (J/mol), molar Gibbs a (J/mol), molar Gibbs b (J/mol), molar entropy a (J/mol), molar entropy b (J/mol), molar volume a (m^3/mol), molar volume b (m^3/mol), delta density (kg/m3), delta thermal expansivity (1/K), delta specific heat (J/K/kg), delta compressibility (1/Pa), delta internal energy (J/mol), delta molar Gibbs (J/mol), delta molar entropy (J/K/mol), delta molar volume (m^3/mol)
pressure	temperature	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
1.1233601740e+11	2.4094753523e+03	5.0180839733e+03	5.1483809026e+03	5.2184868613e-06	7.4808222871e-06	1.1358751724e+03	1.1416050052e+03	1.9086501322e-12	1.8272084980e-12	1.1671463451e+04	1.2365723362e+04	-2.4575262831e-01	-2.1667392595e-01	4.8847659869e+03	5.9124339100e+03	-3.1105375298e-01	-2.3614645542e-01	-1.0316363049e+06	-1.0893328411e+06	1.4328998848e+06	1.3188932129e+06	4.0155179565e+02	3.8887280690e+02	3.0551780484e-05	2.9778565902e-05	1.3029692936e+02	2.2623354258e-06	5.7298328639e+00	-8.1441634174e-14	-5.7696536172e+04	-1.1400667192e+05	-1.2678988753e+01	-7.7321458118e-07
1.1260801720e+11	2.4107373698e+03	5.0206701482e+03	5.1509216773e+03	5.2061530285e-06	7.4668153540e-06	1.1358607245e+03	1.1415801581e+03	1.9052708125e-12	1.8242008803e-12	1.1677227880e+04	1.2371336920e+04	-2.4563859397e-01	-2.1650626944e-01	4.8850179809e+03	5.9134563146e+03	-3.1114344345e-01	-2.3610797974e-01	-1.0297508862e+06	-1.0876057532e+06	1.4407010263e+06	1.3265001946e+06	4.0159967875e+02	3.8890393196e+02	3.0536043093e-05	2.9763877147e-05	1.3025152910e+02	2.2606623255e-06	5.7194336298e+00	-8.1069932227e-14	-5.7854866933e+04	-1.1420083173e+05	-1.2695746797e+01	-7.7216594518e-07
1.1288001700e+11	2.4119981298e+03	5.0232530845e+03	5.1534595217e+03	5.1938684994e-06	7.4528625742e-06	1.1358463596e+03	1.1415554302e+03	1.9019040888e-12	1.8212037757e-12	1.1682983242e+04	1.2376941529e+04	-2.4552513934e-01	-2.1634096925e-01	4.8852667493e+03	5.9144746557e+03	-3.1123342181e-01	-2.3607053051e-01	-1.0278652086e+06	-1.0858781667e+06	1.4484983367e+06	1.3341036349e+06	4.0164754670e+02	3.8893505873e+02	3.0520341584e-05	2.9749219792e-05	1.3020643716e+02	2.2589940748e-06	5.7090706366e+00	-8.0700313128e-14	-5.8012958015e+04	-1.1439470175e+05	-1.2712487966e+01	-7.7112179147e-07
1.1315201680e+11	2.4132585296e+03	5.0258327695e+03	5.1559944128e+03	5.1816331424e-06	7.4389638760e-06	1.1358320874e+03	1.1415308352e+03	1.8985499250e-12	1.8182171617e-12	1.1688729351e+04	1.2382537028e+04	-2.4541226707e-01	-2.1617862816e-01	4.8855120251e+03	5.9154887311e+03	-3.1132370566e-01	-2.3603320426e-01	-1.0259791354e+06	-1.0841499497e+06	1.4562914655e+06	1.3417031936e+06	4.0169546385e+02	3.8896625181e+02	3.0504675947e-05	2.9734593897e-05	1.3016164323e+02	2.2573307337e-06	5.6987478826e+00	-8.0332763234e-14	-5.8170814299e+04	-1.1458827183e+05	-1.2729212040e+01	-7.7008205006e-07
1.1342401660e+11	2.4145185692e+03	5.0284092142e+03	5.1585263322e+03	5.1694466538e-06	7.4251190956e-06	1.1358179071e+03	1.1415063727e+03	1.8952082488e-12	1.8152410141e-12	1.1694466240e+04	1.2388123391e+04	-2.4529997361e-01	-2.1600754500e-01	4.8857538205e+03	5.9164985504e+03	-3.1141429356e-01	-2.3599497001e-01	-1.0240926697e+06	-1.0824211226e+06	1.4640804224e+06	1.3492988791e+06	4.0174342976e+02	3.8899751136e+02	3.0489046032e-05	2.9719999497e-05	1.3011711805e+02	2.2556724418e-06	5.6884656638e+00	-7.9967234720e-14	-5.8328452910e+04	-1.1478154321e+05	-1.2745918401e+01	-7.6904653505e-07
1.1369601640e+11	2.4157680141e+03	5.0309826948e+03	5.1610557125e+03	5.1573067828e-06	7.4113247130e-06	1.1358037018e+03	1.1414818762e+03	1.8918785794e-12	1.8122748194e-12	1.1700196451e+04	1.2393702927e+04	-2.4518818329e-01	-2.1584254904e-01	4.8859953353e+03	5.9175065530e+03	-3.1150496584e-01	-2.3595796115e-01	-1.0222074144e+06	-1.0806932056e+06	1.4718693291e+06	1.3568946814e+06	4.0179070625e+02	3.8902809472e+02	3.0473450079e-05	2.9705434031e-05	1.3007301767e+02	2.2540179302e-06	5.6781743944e+00	-7.9603760096e-14	-5.8485791247e+04	-1.1497464770e+05	-1.2762611528e+01	-7.6801604776e-07
1.1396801620e+11	2.4170132821e+03	5.0335530545e+03	5.1635823017e+03	5.1452144726e-06	7.3975824128e-06	1.1357895442e+03	1.1414574491e+03	1.8885611061e-12	1.8093188051e-12	1.1705918442e+04	1.2399274246e+04	-2.4507693804e-01	-2.1567816450e-01	4.8862345845e+03	5.9185112323e+03	-3.1159585758e-01	-2.3592129344e-01	-1.0203223699e+06	-1.0789652484e+06	1.4796556179e+06	1.3644881129e+06	4.0183775640e+02	3.8905846760e+02	3.0457888958e-05	2.9690898884e-05	1.3002924720e+02	2.2523679402e-06	5.6679048437e+00	-7.9242301063e-14	-5.8642878581e+04	-1.1516750502e+05	-1.2779288797e+01	-7.6699007418e-07
1.1424001600e+11	2.4182594576e+03	5.0361201720e+03	5.1661059126e+03	5.1331703964e-06	7.3838933929e-06	1.1357754916e+03	1.1414331726e+03	1.8852559619e-12	1.8063731265e-12	1.1711630998e+04	1.2404836278e+04	-2.4496627000e-01	-2.1551442751e-01	4.8864699963e+03	5.9195114020e+03	-3.1168707575e-01	-2.3588502989e-01	-1.0184367450e+06	-1.0772364937e+06	1.4874372555e+06	1.3720772040e+06	4.0188494629e+02	3.8908899792e+02	3.0442363320e-05	2.9676395063e-05	1.2998574061e+02	2.2507229965e-06	5.6576810555e+00	-7.8882835327e-14	-5.8799748718e+04	-1.1536005150e+05	-1.2795948371e+01	-7.6596825712e-07
1.1451201580e+11	2.4195065418e+03	5.0386840580e+03	5.1686265525e+03	5.1211742576e-06	7.3702573472e-06	1.1357615431e+03	1.1414090459e+03	1.8819630761e-12	1.8034377301e-12	1.1717334152e+04	1.2410389051e+04	-2.4485617583e-01	-2.1535133557e-01	4.8867015816e+03	5.9205070753e+03	-3.1177861903e-01	-2.3584916878e-01	-1.0165505429e+06	-1.0755069464e+06	1.4952142509e+06	1.3796619626e+06	4.0193227542e+02	3.8911968517e+02	3.0426873016e-05	2.9661922455e-05	1.2994249445e+02	2.2490830895e-06	5.6475028150e+00	-7.8525345982e-14	-5.8956403519e+04	-1.1555228825e+05	-1.2812590251e+01	-7.6495056042e-07
1.1478401560e+11	2.4207498358e+03	5.0412448444e+03	5.1711444424e+03	5.1092248814e-06	7.3566724258e-06	1.1357476451e+03	1.1413849922e+03	1.8786821937e-12	1.8005123322e-12	1.1723029088e+04	1.2415933690e+04	-2.4474661890e-01	-2.1518885256e-01	4.8869308172e+03	5.9214994075e+03	-3.1187038564e-01	-2.3581365084e-01	-1.0146645011e+06	-1.0737772951e+06	1.5029885022e+06	1.3872442255e+06	4.0197940520e+02	3.8915018831e+02	3.0411417166e-05	2.9647479723e-05	1.2989959797e+02	2.2474475445e-06	5.6373471192e+00	-7.8169861466e-14	-5.9112793968e+04	-1.1574427668e+05	-1.2829216894e+01	-7.6393744319e-07
1.1505601540e+11	2.4219918143e+03	5.0438025108e+03	5.1736595686e+03	5.0973223003e-06	7.3431386320e-06	1.1357338246e+03	1.1413610490e+03	1.8754133024e-12	1.7975968966e-12	1.1728715314e+04	1.2421469827e+04	-2.4463761489e-01	-2.1502750837e-01	4.8871569652e+03	5.9224878164e+03	-3.1196242939e-01	-2.3577869447e-01	-1.0127782141e+06	-1.0720471293e+06	1.5107590245e+06	1.3948230381e+06	4.0202651308e+02	3.8918068429e+02	3.0395995813e-05	2.9633066878e-05	1.2985705787e+02	2.2458163317e-06	5.6272243329e+00	-7.7816405712e-14	-5.9268915158e+04	-1.1593598634e+05	-1.2845828787e+01	-7.6292893549e-07
1.1532801520e+11	2.4232340414e+03	5.0463569609e+03	5.1761716494e+03	5.0854668167e-06	7.3296574017e-06	1.1357200994e+03	1.1413372447e+03	1.8721564794e-12	1.7946917002e-12	1.1734392312e+04	1.2426996664e+04	-2.4452916810e-01	-2.1486817453e-01	4.8873795061e+03	5.9234718855e+03	-3.1205477753e-01	-2.3574428664e-01	-1.0108914847e+06	-1.0703163575e+06	1.5185251984e+06	1.4023978000e+06	4.0207371193e+02	3.8921129114e+02	3.0380609455e-05	2.9618685466e-05	1.2981468848e+02	2.2441905849e-06	5.6171453189e+00	-7.7464779256e-14	-5.9424872847e+04	-1.1612739834e+05	-1.2862420793e+01	-7.6192398926e-07
1.1560001500e+11	2.4244765172e+03	5.0489082386e+03	5.1786808698e+03	5.0736579966e-06	7.3162274596e-06	1.1357064683e+03	1.1413135753e+03	1.8689116146e-12	1.7917964851e-12	1.1740060199e+04	1.2432514615e+04	-2.4442127680e-01	-2.1470816124e-01	4.8875984729e+03	5.9244516900e+03	-3.1214743117e-01	-2.3571004202e-01	-1.0090042940e+06	-1.0685848777e+06	1.5262870333e+06	1.4099685194e+06	4.0212100085e+02	3.8924200419e+02	3.0365257746e-05	2.9604334358e-05	1.2977263121e+02	2.2425694630e-06	5.6071069774e+00	-7.7115129497e-14	-5.9580583672e+04	-1.1631851382e+05	-1.2878996662e+01	-7.6092338842e-07
1.1587201480e+11	2.4284254322e+03	5.0513871541e+03	5.1810847987e+03	5.0623941648e-06	7.3036233776e-06	1.1357232207e+03	1.1413330815e+03	1.8657836436e-12	1.7890189925e-12	1.1745057821e+04	1.2437442984e+04	-2.4433276862e-01	-2.1456915283e-01	4.8869688162e+03	5.9247893975e+03	-3.1229840009e-01	-2.3571050748e-01	-1.0066936276e+06	-1.0664469636e+06	1.5329559313e+06	1.4164814940e+06	4.0236252015e+02	3.8946792253e+02	3.0350356313e-05	2.9590598486e-05	1.2969764461e+02	2.2412292128e-06	5.6098608775e+00	-7.6764651045e-14	-5.9753336015e+04	-1.1647443736e+05	-1.2894597621e+01	-7.5975782672e-07
1.1614401460e+11	2.4321692914e+03	5.0538684038e+03	5.1834938701e+03	5.0511344551e-06	7.2910054520e-06	1.1357376044e+03	1.1413492506e+03	1.8626587897e-12	1.7862425057e-12	1.1750097067e+04	1.2442407266e+04	-2.4424332172e-01	-2.1442918314e-01	4.8863990926e+03	5.9251713337e+03	-3.1244535983e-01	-2.3570871473e-01	-1.0044145586e+06	-1.0643391707e+06	1.5397023823e+06	1.4230697521e+06	4.0258901695e+02	3.8967875946e+02	3.0335455487e-05	2.9576846012e-05	1.2962546630e+02	2.2398709968e-06	5.6116461822e+00	-7.6416284044e-14	-5.9924612084e+04	-1.1663263020e+05	-1.2910257491e+01	-7.5860947491e-07
1.1641601440e+11	2.4351909486e+03	5.0563651481e+03	5.1859275818e+03	5.0397847407e-06	7.2782274275e-06	1.1357439078e+03	1.1413539508e+03	1.8595171559e-12	1.7834466157e-12	1.1755304170e+04	1.2447518218e+04	-2.4414935651e-01	-2.1428440185e-01	4.8860510521e+03	5.9257194006e+03	-3.1257719041e-01	-2.3569812286e-01	-1.0022479426e+06	-1.0623390394e+06	1.5467348325e+06	1.4299350446e+06	4.0276358590e+02	3.8983742720e+02	3.0320476372e-05	2.9562965850e-05	1.2956243365e+02	2.2384426868e-06	5.6100430054e+00	-7.6070540232e-14	-6.0091096754e+04	-1.1679978789e+05	-1.2926158702e+01	-7.5751052171e-07
1.1668801420e+11	2.4376809936e+03	5.0588724514e+03	5.1883786523e+03	5.0283811678e-06	7.2653454515e-06	1.1357443191e+03	1.1413502820e+03	1.8563662998e-12	1.7806390871e-12	1.1760632443e+04	1.2452734741e+04	-2.4405221480e-01	-2.1413626839e-01	4.8858653931e+03	5.9263886688e+03	-3.1269794782e-01	-2.3568116243e-01	-1.0001640034e+06	-1.0604179931e+06	1.5539768821e+06	1.4370034027e+06	4.0290003310e+02	3.8995780018e+02	3.0305448788e-05	2.9548999846e-05	1.2950620094e+02	2.2369642836e-06	5.6059629279e+00	-7.5727212681e-14	-6.0253989767e+04	-1.1697347941e+05	-1.2942232919e+01	-7.5644894161e-07
1.1696001400e+11	2.4442164899e+03	5.0612740195e+03	5.1906746916e+03	5.0177528436e-06	7.2536492417e-06	1.1357893321e+03	1.1414101389e+03	1.8533814429e-12	1.7779998028e-12	1.1764965103e+04	1.2457077127e+04	-2.4398352958e-01	-2.1401878959e-01	4.8844103523e+03	5.9261003701e+03	-3.1290608384e-01	-2.3571569140e-01	-9.9744713148e+05	-1.0578897899e+06	1.5595834613e+06	1.4424890379e+06	4.0332484984e+02	3.9036798278e+02	3.0291068891e-05	2.9535929163e-05	1.2940067215e+02	2.2358963981e-06	5.6208067522e+00	-7.5381640054e-14	-6.0442658442e+04	-1.1709442347e+05	-1.2956867060e+01	-7.5513972799e-07
1.1723201380e+11	2.4512520650e+03	5.0636602646e+03	5.1929495825e+03	5.0072507828e-06	7.2421301322e-06	1.1358394330e+03	1.1414773466e+03	1.8504257657e-12	1.7753883621e-12	1.1769167835e+04	1.2461305243e+04	-2.4391869081e-01	-2.1390545091e-01	4.8827936898e+03	5.9256900191e+03	-3.1312550722e-01	-2.3575681062e-01	-9.9465156558e+05	-1.0552859928e+06	1.5649814455e+06	1.4477730158e+06	4.0378407621e+02	3.9081276379e+02	3.0276794253e-05	2.9522990271e-05	1.2928931788e+02	2.2348793494e-06	5.6379135347e+00	-7.5037403628e-14	-6.0634427201e+04	-1.1720842973e+05	-1.2971312418e+01	-7.5380398254e-07
1.1750401360e+11	2.4582549927e+03	5.0660447422e+03	5.1952234081e+03	4.9967780682e-06	7.2306375171e-06	1.1358887358e+03	1.1415435260e+03	1.8474787816e-12	1.7727837504e-12	1.1773370667e+04	1.2465533174e+04	-2.4385405508e-01	-2.1379228680e-01	4.8811820105e+03	5.9252831794e+03	-3.1334477755e-01	-2.3579778314e-01	-9.9186059637e+05	-1.0526864773e+06	1.5703855220e+06	1.4530631263e+06	4.0423968298e+02	3.9125392614e+02	3.0262543622e-05	2.9510068761e-05	1.2917866593e+02	2.2338594489e-06	5.6547901996e+00	-7.4695031193e-14	-6.0825880926e+04	-1.1732239566e+05	-1.2985756841e+01	-7.5247486116e-07
1.1777601340e+11	2.4640974083e+03	5.0684559615e+03	5.1975384889e+03	4.9861337152e-06	7.2188585865e-06	1.1359250855e+03	1.1415913038e+03	1.8444977460e-12	1.7701420864e-12	1.1777848577e+04	1.2470001925e+04	-2.4378180360e-01	-2.1367101384e-01	4.8799289850e+03	5.9251458488e+03	-3.1353950625e-01	-2.3582439730e-01	-9.8925061084e+05	-1.0502603603e+06	1.5762521449e+06	1.4588011582e+06	4.0461200291e+02	3.9161140484e+02	3.0248146805e-05	2.9496924424e-05	1.2908252740e+02	2.2327248713e-06	5.6662182689e+00	-7.4355659558e-14	-6.1009749463e+04	-1.1745098668e+05	-1.3000598061e+01	-7.5122238098e-07
1.1804801320e+11	2.4701045128e+03	5.0708603482e+03	5.1998450143e+03	4.9755555170e-06	7.2071634996e-06	1.1359629254e+03	1.1416412859e+03	1.8415330641e-12	1.7675151355e-12	1.1782278374e+04	1.2474428103e+04	-2.4371109706e-01	-2.1355141698e-01	4.8786195480e+03	5.9249655866e+03	-3.1373827566e-01	-2.3585337669e-01	-9.8661439278e+05	-1.0478089476e+06	1.5820459859e+06	1.4644689785e+06	4.0499507576e+02	3.9197970699e+02	3.0233804418e-05	2.9483840303e-05	1.2898466603e+02	2.2316079826e-06	5.6783604814e+00	-7.4017928546e-14	-6.1194554836e+04	-1.1757700747e+05	-1.3015368774e+01	-7.4996411529e-07
1.1832001300e+11	2.4766860225e+03	5.0732476106e+03	5.2021276759e+03	4.9651151252e-06	7.1956640430e-06	1.1360065976e+03	1.1416996950e+03	1.8386000259e-12	1.7649186199e-12	1.1786560290e+04	1.2478724340e+04	-2.4364472461e-01	-2.1343647295e-01	4.8771249781e+03	5.9246457403e+03	-3.1394997257e-01	-2.3588986979e-01	-9.8388785615e+05	-1.0452708071e+06	1.5876007690e+06	1.4699056556e+06	4.0541763615e+02	3.9238771147e+02	3.0219577629e-05	2.9470902975e-05	1.2888006525e+02	2.2305489177e-06	5.6930973923e+00	-7.3681405990e-14	-6.1382950974e+04	-1.1769511341e+05	-1.3029924680e+01	-7.4867465378e-07
1.1859201280e+11	2.4837908676e+03	5.0756191115e+03	5.2043884642e+03	4.9548018823e-06	7.1843438665e-06	1.1360554498e+03	1.1417656223e+03	1.8356964457e-12	1.7623503160e-12	1.1790706902e+04	1.2482901751e+04	-2.4358231127e-01	-2.1332576714e-01	4.8754609597e+03	5.9241983038e+03	-3.1417353910e-01	-2.3593321565e-01	-9.8107897243e+05	-1.0426535958e+06	1.5929365094e+06	1.4751305625e+06	4.0587579073e+02	3.9283150688e+02	3.0205458020e-05	2.9458100804e-05	1.2876935267e+02	2.2295419842e-06	5.7101724584e+00	-7.3346129684e-14	-6.1574623412e+04	-1.1780594688e+05	-1.3044283857e+01	-7.4735721652e-07
1.1886401260e+11	2.4910062035e+03	5.0779852880e+03	5.2066428711e+03	4.9445421421e-06	7.1730884082e-06	1.1361050326e+03	1.1418327082e+03	1.8328066549e-12	1.7597941460e-12	1.1794818869e+04	1.2487048553e+04	-2.4352102530e-01	-2.1321626693e-01	4.8737569454e+03	5.9237206402e+03	-3.1440005770e-01	-2.3597821252e-01	-9.7825230856e+05	-1.0400192186e+06	1.5982202661e+06	1.4803053883e+06	4.0634037110e+02	3.9328177928e+02	3.0191383256e-05	2.9445345839e-05	1.2865758307e+02	2.2285462660e-06	5.7276755866e+00	-7.3012508822e-14	-6.1766910073e+04	-1.1791487779e+05	-1.3058591819e+01	-7.4603741708e-07
1.1913601240e+11	2.4964756802e+03	5.0803926950e+03	5.2089601669e+03	4.9340128988e-06	7.1613941304e-06	1.1361359116e+03	1.1418730427e+03	1.8298614604e-12	1.7571790228e-12	1.1799348168e+04	1.2491560393e+04	-2.4344826616e-01	-2.1309454913e-01	4.8725968886e+03	5.9236508649e+03	-3.1458917392e-01	-2.3600156370e-01	-9.7569827971e+05	-1.0376460416e+06	1.6042069666e+06	1.4861607955e+06	4.0668184561e+02	3.9360834274e+02	3.0177076696e-05	2.9432246569e-05	1.2856747191e+02	2.2273812316e-06	5.7371310420e+00	-7.2682437649e-14	-6.1947761845e+04	-1.1804617108e+05	-1.3073502866e+01	-7.4483012656e-07
1.1940801220e+11	2.5023906308e+03	5.0827862850e+03	5.2112584803e+03	4.9235973506e-06	7.1498584316e-06	1.1361712070e+03	1.1419197861e+03	1.8269427679e-12	1.7545891111e-12	1.1803761135e+04	1.2495969969e+04	-2.4337894332e-01	-2.1297651798e-01	4.8712920314e+03	5.9234719173e+03	-3.1478845122e-01	-2.3603079707e-01	-9.7307410086e+05	-1.0352054793e+06	1.6100065891e+06	1.4918353646e+06	4.0705361137e+02	3.9396536678e+02	3.0162865681e-05	2.9419266110e-05	1.2847219538e+02	2.2262610810e-06	5.7485790780e+00	-7.2353656882e-14	-6.2131378456e+04	-1.1817122455e+05	-1.3088244584e+01	-7.4359957153e-07
1.1968001200e+11	2.5088281251e+03	5.0851641952e+03	5.2135350079e+03	4.9133074617e-06	7.1385002013e-06	1.1362116404e+03	1.1419739944e+03	1.8240532066e-12	1.7520271324e-12	1.1808039133e+04	1.2500261056e+04	-2.4331355800e-01	-2.1286269524e-01	4.8698178356e+03	5.9231655728e+03	-3.1499960730e-01	-2.3606686446e-01	-9.7036770151e+05	-1.0326859761e+06	1.6155872471e+06	1.4972982372e+06	4.0746080617e+02	3.9435801613e+02	3.0148761006e-05	2.9406419975e-05	1.2837081272e+02	2.2251927397e-06	5.7623539721e+00	-7.2026074154e-14	-6.2318274563e+04	-1.1828900990e+05	-1.3102790038e+01	-7.4234103100e-07
1.1995201180e+11	2.5152887678e+03	5.0875389543e+03	5.2158083878e+03	4.9030562092e-06	7.1271838572e-06	1.1362519825e+03	1.1420281579e+03	1.8211741293e-12	1.7494739390e-12	1.1812303765e+04	1.2504540098e+04	-2.4324871894e-01	-2.1274946808e-01	4.8683313926e+03	5.9228496936e+03	-3.1521178747e-01	-2.3610349826e-01	-9.6765721091e+05	-1.0301624195e+06	1.6211520131e+06	1.5027459568e+06	4.0786857617e+02	3.9475126097e+02	3.0134688182e-05	2.9393602794e-05	1.2826943355e+02	2.2241276481e-06	5.7761754536e+00	-7.1700190290e-14	-6.2505208630e+04	-1.1840605627e+05	-1.3117315196e+01	-7.4108538809e-07
1.2022401160e+11	2.5200348963e+03	5.0899538464e+03	5.2181431493e+03	4.8925471589e-06	7.1154467176e-06	1.1362744565e+03	1.1420566513e+03	1.8182416685e-12	1.7468638848e-12	1.1816977621e+04	1.2509176603e+04	-2.4317272662e-01	-2.1262443101e-01	4.8673807612e+03	5.9229345987e+03	-3.1538701608e-01	-2.3611896065e-01	-9.6521455387e+05	-1.0278953888e+06	1.6274102162e+06	1.5088650331e+06	4.0815683456e+02	3.9502440301e+02	3.0120390995e-05	2.9380451171e-05	1.2818930284e+02	2.2228995587e-06	5.7821948496e+00	-7.1377783673e-14	-6.2680834942e+04	-1.1854518312e+05	-1.3132431556e+01	-7.3993982391e-07
1.2049601140e+11	2.5251508434e+03	5.0923568474e+03	5.2204617738e+03	4.8821379037e-06	7.1038469274e-06	1.1363005574e+03	1.1420904193e+03	1.8153326958e-12	1.7442759984e-12	1.1821553647e+04	1.2513727040e+04	-2.4309964969e-01	-2.1250252510e-01	4.8663091421e+03	5.9229282112e+03	-3.1557076397e-01	-2.3613935314e-01	-9.6271359315e+05	-1.0255723289e+06	1.6335121125e+06	1.5148330475e+06	4.0847010174e+02	3.9532269653e+02	3.0106177669e-05	2.9367402089e-05	1.2810492643e+02	2.2217090237e-06	5.7898618394e+00	-7.1056697362e-14	-6.2858735697e+04	-1.1867906504e+05	-1.3147405219e+01	-7.3877558009e-07
1.2076801120e+11	2.5306815860e+03	5.0947468945e+03	5.2227626508e+03	4.8718349725e-06	7.0923948861e-06	1.1363306871e+03	1.1421300540e+03	1.8124486612e-12	1.7417117883e-12	1.1826021019e+04	1.2518182014e+04	-2.4302977437e-01	-2.1238404421e-01	4.8651021356e+03	5.9228198954e+03	-3.1576404604e-01	-2.3616522670e-01	-9.6014728106e+05	-1.0231864974e+06	1.6394389785e+06	1.5206318839e+06	4.0881132275e+02	3.9564910207e+02	3.0092054262e-05	2.9354464342e-05	1.2801575636e+02	2.2205599136e-06	5.7993669018e+00	-7.0736872950e-14	-6.3039216379e+04	-1.1880709462e+05	-1.3162220679e+01	-7.3758992019e-07
1.2104001100e+11	2.5364188649e+03	5.0971292071e+03	5.2250535463e+03	4.8616021818e-06	7.0810342618e-06	1.1363626824e+03	1.1421724449e+03	1.8095817908e-12	1.7391632777e-12	1.1830430444e+04	1.2522585898e+04	-2.4296168911e-01	-2.1226748655e-01	4.8638253090e+03	5.9226588173e+03	-3.1596232883e-01	-2.3619396979e-01	-9.5754820361e+05	-1.0207691268e+06	1.6452756154e+06	1.5263436165e+06	4.0916601139e+02	3.9598906005e+02	3.0077989741e-05	2.9341594042e-05	1.2792433918e+02	2.2194320800e-06	5.8097624945e+00	-7.0418513088e-14	-6.3220923205e+04	-1.1893199883e+05	-1.3176951337e+01	-7.3639569959e-07
1.2131201080e+11	2.5403783248e+03	5.0995529094e+03	5.2274078248e+03	4.8511067910e-06	7.0692451115e-06	1.1363766043e+03	1.1421887681e+03	1.8066600787e-12	1.7365564259e-12	1.1835263966e+04	1.2527359760e+04	-2.4288212133e-01	-2.1213883683e-01	4.8631058862e+03	5.9229136983e+03	-3.1612204762e-01	-2.3620082364e-01	-9.5522696386e+05	-1.0186177933e+06	1.6518343418e+06	1.5327543946e+06	4.0939804048e+02	3.9620574686e+02	3.0063694352e-05	2.9328379407e-05	1.2785491542e+02	2.2181383206e-06	5.8121637903e+00	-7.0103652803e-14	-6.3390829441e+04	-1.1907994725e+05	-1.3192293622e+01	-7.3531494529e-07
1.2158401060e+11	2.5445973804e+03	5.1019674704e+03	5.2297500563e+03	4.8406920861e-06	7.0575638711e-06	1.1363930525e+03	1.1422087733e+03	1.8037576840e-12	1.7339675040e-12	1.1840026505e+04	1.2532070992e+04	-2.4280472535e-01	-2.1201253376e-01	4.8623003627e+03	5.9231033504e+03	-3.1628786246e-01	-2.3621123015e-01	-9.5286468510e+05	-1.0164269707e+06	1.6582819255e+06	1.5390578126e+06	4.0964752890e+02	3.9643999712e+02	3.0049466385e-05	2.9315244199e-05	1.2778258598e+02	2.2168717849e-06	5.8157208275e+00	-6.9790179978e-14	-6.3562285558e+04	-1.1922411290e+05	-1.3207531784e+01	-7.3422218663e-07
1.2185601040e+11	2.5491280223e+03	5.1043716487e+03	5.2320783658e+03	4.8303659113e-06	7.0460029805e-06	1.1364125129e+03	1.1422331709e+03	1.8008763286e-12	1.7313982988e-12	1.1844705526e+04	1.2536708700e+04	-2.4272983699e-01	-2.1188892477e-01	4.8613921631e+03	5.9232154936e+03	-3.1646093677e-01	-2.3622582950e-01	-9.5045322371e+05	-1.0141888657e+06	1.6645968698e+06	1.5452330722e+06	4.0991794347e+02	3.9669529553e+02	3.0035312973e-05	2.9302198721e-05	1.2770671716e+02	2.2156370692e-06	5.8206579488e+00	-6.9478029787e-14	-6.3735642010e+04	-1.1936379758e+05	-1.3222647935e+01	-7.3311425225e-07
1.2212801020e+11	2.5533866826e+03	5.1067798552e+03	5.2344142888e+03	4.8200310030e-06	7.0344104550e-06	1.1364291613e+03	1.1422535328e+03	1.7979949251e-12	1.7288271325e-12	1.1849442729e+04	1.2541396600e+04	-2.4265356182e-01	-2.1176390517e-01	4.8605659103e+03	5.9233879860e+03	-3.1662843450e-01	-2.3623734779e-01	-9.4808393416e+05	-1.0119909926e+06	1.6710183053e+06	1.5515115918e+06	4.1016935834e+02	3.9693151183e+02	3.0021149207e-05	2.9289122248e-05	1.2763443365e+02	2.2143794520e-06	5.8243714237e+00	-6.9167792605e-14	-6.3907058406e+04	-1.1950671342e+05	-1.3237846502e+01	-7.3202695949e-07
